2023-04-03 10:26:02.8835||DEBUG|App.Api.Program|init main |url: |action: 
2023-04-03 15:16:48.8432||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:24:15.6445||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:24:15.9819||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:24:35.2530||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-ClientCorsOrigins/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-ClientCorsOrigins/|action: Get
2023-04-03 15:24:35.3143||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-Clients/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-Clients/select|action: GetSelect
2023-04-03 15:24:36.7340||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-Clients/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-Clients/select|action: GetSelect
2023-04-03 15:24:43.9844||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:24:43.9844||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:24:44.0319||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:24:46.0501||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:24:46.0501||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:25:26.5173||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:25:26.5173||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:32:45.7973||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-Clients/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-Clients/select|action: GetSelect
2023-04-03 15:32:45.8332||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-ClientCorsOrigins/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-ClientCorsOrigins/|action: Get
2023-04-03 15:32:48.6121||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:32:48.6121||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:32:48.6398||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:32:49.7812||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:32:49.7812||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:35:24.3358||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-ClientCorsOrigins/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-ClientCorsOrigins/|action: Get
2023-04-03 15:35:24.3434||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-Clients/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-Clients/select|action: GetSelect
2023-04-03 15:38:14.2082||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:38:14.4861||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:38:22.2071||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-ClientCorsOrigins/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-ClientCorsOrigins/|action: Get
2023-04-03 15:38:22.2071||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-Clients/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-Clients/select|action: GetSelect
2023-04-03 15:38:25.6755||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-Clients/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-Clients/select|action: GetSelect
2023-04-03 15:40:49.8450||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:40:49.8450||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:40:49.9383||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:40:52.0005||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:40:52.0005||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:41:09.6276||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:41:09.6406||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:41:09.6726||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:41:11.5698||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:41:11.5698||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:42:50.3143||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:42:50.4123||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:43:00.4681||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:43:00.4681||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:43:08.8998||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:43:08.9080||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:43:16.1914||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:43:16.1914||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:43:23.8632||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:43:23.9582||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:43:39.9862||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 15:43:39.9862||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 15:56:42.5166||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:56:42.8278||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:57:02.4524||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:57:03.6490||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:59:38.6576||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:59:42.6180||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:59:43.2679||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:59:44.1130||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:59:44.6707||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 15:59:45.5568||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 16:01:14.5412||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 16:01:14.9078||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 16:01:19.4787||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 16:01:21.7351||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 16:01:23.6921||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 16:03:27.9679||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 16:03:28.2648||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 16:03:50.4549||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 16:05:58.6414||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-ClientCorsOrigins/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-ClientCorsOrigins/|action: Get
2023-04-03 16:05:58.6414||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-Clients/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-Clients/select|action: GetSelect
2023-04-03 16:05:58.8951||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-Clients/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-Clients/select|action: GetSelect
2023-04-03 16:06:02.2201||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 16:06:02.2201||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 16:06:02.2201||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-03 16:06:08.3341||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-03 16:06:08.3341||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/3ff42af0-6e4b-41bd-3478-08db31bdc3ac from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/3ff42af0-6e4b-41bd-3478-08db31bdc3ac|action: GetById
2023-04-03 16:06:08.3428||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-03 16:06:31.4696||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/3ff42af0-6e4b-41bd-3478-08db31bdc3ac from origin: http://localhost:3000 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/3ff42af0-6e4b-41bd-3478-08db31bdc3ac|action: Update
2023-04-03 16:06:32.4796|20102|ERROR|Microsoft.EntityFrameworkCore.Database.Command|Failed executing DbCommand (12ms) [Parameters=[@p0='?' (DbType = Guid), @p1='?' (DbType = Guid), @p2='?' (Size = 4000), @p3='?' (Size = 4000), @p4='?' (Size = 4000), @p5='?' (DbType = Boolean), @p6='?' (DbType = DateTime2), @p7='?' (DbType = DateTime2), @p8='?' (DbType = Guid), @p9='?' (DbType = Guid), @p10='?' (DbType = Guid), @p11='?' (Size = 4000)], CommandType='Text', CommandTimeout='30']
SET NOCOUNT ON;
INSERT INTO [qtht_nhat_ky_he_thong] ([id], [ban_ghi_id], [bang], [duong_dan], [hanh_dong], [is_deleted], [ngay_chinh_sua], [ngay_tao], [nguoi_chinh_sua_id], [nguoi_tao_id], [nguoi_thuc_hien_id], [noi_dung])
VALUES (@p0, @p1, @p2, @p3, @p4, @p5, @p6, @p7, @p8, @p9, @p10, @p11); |url: http://localhost/api/link-GC_LICH_HANG_NGAY/3ff42af0-6e4b-41bd-3478-08db31bdc3ac|action: Update
2023-04-03 16:06:32.5646|10000|ERROR|Microsoft.EntityFrameworkCore.Update|An exception occurred in the database while saving changes for context type 'App.Data.APPContext'.
Microsoft.EntityFrameworkCore.DbUpdateException: An error occurred while updating the entries. See the inner exception for details.
 ---> Microsoft.Data.SqlClient.SqlException (0x80131904): The INSERT statement conflicted with the FOREIGN KEY constraint "FK_qtht_nhat_ky_he_thong_qtht_nguoi_dung_nguoi_thuc_hien_id". The conflict occurred in database "GC_CONGVIEC", table "dbo.qtht_nguoi_dung", column 'id'.
The statement has been terminated.
   at Microsoft.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at Microsoft.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at Microsoft.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at Microsoft.Data.SqlClient.SqlDataReader.TryConsumeMetaData()
   at Microsoft.Data.SqlClient.SqlDataReader.get_MetaData()
   at Microsoft.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption, Boolean shouldCacheForAlwaysEncrypted)
   at Microsoft.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean isAsync, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   at Microsoft.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry, String method)
   at Microsoft.Data.SqlClient.SqlCommand.ExecuteReader(CommandBehavior behavior)
   at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReader(RelationalCommandParameterObject parameterObject)
   at Microsoft.EntityFrameworkCore.Update.ReaderModificationCommandBatch.Execute(IRelationalConnection connection)
ClientConnectionId:a537d6c8-b46f-42e4-a0d5-184320ee2eb7
Error Number:547,State:0,Class:16
   --- End of inner exception stack trace ---
   at Microsoft.EntityFrameworkCore.Update.ReaderModificationCommandBatch.Execute(IRelationalConnection connection)
   at Microsoft.EntityFrameworkCore.Update.Internal.BatchExecutor.Execute(IEnumerable`1 commandBatches, IRelationalConnection connection)
   at Microsoft.EntityFrameworkCore.ChangeTracking.Internal.StateManager.SaveChanges(IList`1 entriesToSave)
   at Microsoft.EntityFrameworkCore.ChangeTracking.Internal.StateManager.SaveChanges(DbContext _, Boolean acceptAllChangesOnSuccess)
   at Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerExecutionStrategy.Execute[TState,TResult](TState state, Func`3 operation, Func`3 verifySucceeded)
   at Microsoft.EntityFrameworkCore.DbContext.SaveChanges(Boolean acceptAllChangesOnSuccess) Microsoft.EntityFrameworkCore.DbUpdateException: An error occurred while updating the entries. See the inner exception for details.
