2023-04-20 16:27:46.2046||DEBUG|App.Api.Program|init main |url: |action: 
2023-04-20 16:36:43.6897||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-20 16:36:43.7248||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /connect/token from origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.2292||DEBUG|IdentityServer4.EntityFramework.Services.CorsPolicyService|Origin http://localhost:8087 is allowed: True |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.2292||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CorsPolicyService allowed origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.2422||DEBUG|IdentityServer4.Hosting.EndpointRouter|Request path /connect/token matched to endpoint type Token |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.4628||DEBUG|IdentityServer4.Hosting.EndpointRouter|Endpoint enabled: Token, successfully created handler: IdentityServer4.Endpoints.TokenEndpoint |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.4628||INFO|IdentityServer4.Hosting.IdentityServerMiddleware|Invoking IdentityServer endpoint: IdentityServer4.Endpoints.TokenEndpoint for /connect/token |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.4864||DEBUG|IdentityServer4.Endpoints.TokenEndpoint|Start token request. |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.5053||DEBUG|IdentityServer4.Validation.ClientSecretValidator|Start client validation |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.5053||DEBUG|IdentityServer4.Validation.BasicAuthenticationSecretParser|Start parsing Basic Authentication secret |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.5280||DEBUG|IdentityServer4.Validation.PostBodySecretParser|Start parsing for secret in post body |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.5445||DEBUG|IdentityServer4.Validation.PostBodySecretParser|client id without secret found |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.5445||DEBUG|IdentityServer4.Validation.ISecretsListParser|Parser found secret: PostBodySecretParser |url: http://localhost/connect/token|action: 
2023-04-20 16:36:44.5524||DEBUG|IdentityServer4.Validation.ISecretsListParser|Secret id found: VPKHCN |url: http://localhost/connect/token|action: 
2023-04-20 16:36:45.9093||DEBUG|IdentityServer4.EntityFramework.Stores.ClientStore|VPKHCN found in database: True |url: http://localhost/connect/token|action: 
2023-04-20 16:36:45.9314||DEBUG|IdentityServer4.Stores.ValidatingClientStore|client configuration validation for client VPKHCN succeeded. |url: http://localhost/connect/token|action: 
2023-04-20 16:36:45.9619||DEBUG|IdentityServer4.Validation.HashedSharedSecretValidator|Hashed shared secret validator cannot process NoSecret |url: http://localhost/connect/token|action: 
2023-04-20 16:36:45.9619||DEBUG|IdentityServer4.Validation.ISecretsListValidator|Secret validators could not validate secret |url: http://localhost/connect/token|action: 
2023-04-20 16:36:45.9799||INFO|IdentityServer4.Events.DefaultEventService|{"ClientId":"VPKHCN", "Category":"Authentication", "Name":"Client Authentication Failure", "EventType":"Failure", "Id":1011, "Message":"Invalid client secret", "ActivityId":"0HMQ1GAS6JQOE:00000004", "TimeStamp":"2023-04-20T09:36:45Z", "ProcessId":21000, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-20 16:36:46.0414||ERROR|IdentityServer4.Validation.ClientSecretValidator|Client secret validation failed for client: VPKHCN. |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.5376||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-20 16:37:13.5838||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-20 16:37:13.6320||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /connect/token from origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.6589||DEBUG|IdentityServer4.EntityFramework.Services.CorsPolicyService|Origin http://localhost:8087 is allowed: True |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.6633||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CorsPolicyService allowed origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.6774||DEBUG|IdentityServer4.Hosting.EndpointRouter|Request path /connect/token matched to endpoint type Token |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.7962||DEBUG|IdentityServer4.Hosting.EndpointRouter|Endpoint enabled: Token, successfully created handler: IdentityServer4.Endpoints.TokenEndpoint |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.7962||INFO|IdentityServer4.Hosting.IdentityServerMiddleware|Invoking IdentityServer endpoint: IdentityServer4.Endpoints.TokenEndpoint for /connect/token |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.8031||DEBUG|IdentityServer4.Endpoints.TokenEndpoint|Start token request. |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.8031||DEBUG|IdentityServer4.Validation.ClientSecretValidator|Start client validation |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.8031||DEBUG|IdentityServer4.Validation.BasicAuthenticationSecretParser|Start parsing Basic Authentication secret |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.8031||DEBUG|IdentityServer4.Validation.PostBodySecretParser|Start parsing for secret in post body |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.8292||DEBUG|IdentityServer4.Validation.PostBodySecretParser|client id without secret found |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.8292||DEBUG|IdentityServer4.Validation.ISecretsListParser|Parser found secret: PostBodySecretParser |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.8413||DEBUG|IdentityServer4.Validation.ISecretsListParser|Secret id found: VPKHCN |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.9634||DEBUG|IdentityServer4.EntityFramework.Stores.ClientStore|VPKHCN found in database: True |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.9735||DEBUG|IdentityServer4.Stores.ValidatingClientStore|client configuration validation for client VPKHCN succeeded. |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.9735||DEBUG|IdentityServer4.Validation.HashedSharedSecretValidator|Hashed shared secret validator cannot process NoSecret |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.9735||DEBUG|IdentityServer4.Validation.ISecretsListValidator|Secret validators could not validate secret |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.9735||INFO|IdentityServer4.Events.DefaultEventService|{"ClientId":"VPKHCN", "Category":"Authentication", "Name":"Client Authentication Failure", "EventType":"Failure", "Id":1011, "Message":"Invalid client secret", "ActivityId":"0HMQ1GAS6JQOE:00000007", "TimeStamp":"2023-04-20T09:37:13Z", "ProcessId":21000, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-20 16:37:13.9939||ERROR|IdentityServer4.Validation.ClientSecretValidator|Client secret validation failed for client: VPKHCN. |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.6789||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /connect/token from origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.6946||DEBUG|IdentityServer4.EntityFramework.Services.CorsPolicyService|Origin http://localhost:8087 is allowed: True |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.6946||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CorsPolicyService allowed origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.6946||DEBUG|IdentityServer4.Hosting.EndpointRouter|Request path /connect/token matched to endpoint type Token |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.7637||DEBUG|IdentityServer4.Hosting.EndpointRouter|Endpoint enabled: Token, successfully created handler: IdentityServer4.Endpoints.TokenEndpoint |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.7637||INFO|IdentityServer4.Hosting.IdentityServerMiddleware|Invoking IdentityServer endpoint: IdentityServer4.Endpoints.TokenEndpoint for /connect/token |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.7637||DEBUG|IdentityServer4.Endpoints.TokenEndpoint|Start token request. |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.7637||DEBUG|IdentityServer4.Validation.ClientSecretValidator|Start client validation |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.7724||DEBUG|IdentityServer4.Validation.BasicAuthenticationSecretParser|Start parsing Basic Authentication secret |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.7724||DEBUG|IdentityServer4.Validation.ISecretsListParser|Parser found secret: BasicAuthenticationSecretParser |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.7724||DEBUG|IdentityServer4.Validation.ISecretsListParser|Secret id found: VPKHCN |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.8337||DEBUG|IdentityServer4.EntityFramework.Stores.ClientStore|VPKHCN found in database: True |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.8337||DEBUG|IdentityServer4.Stores.ValidatingClientStore|client configuration validation for client VPKHCN succeeded. |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.8337||DEBUG|IdentityServer4.Validation.ISecretsListValidator|Secret validator success: HashedSharedSecretValidator |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.8505||DEBUG|IdentityServer4.Validation.ClientSecretValidator|Client validation success |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.8505||INFO|IdentityServer4.Events.DefaultEventService|{"ClientId":"VPKHCN", "AuthenticationMethod":"SharedSecret", "Category":"Authentication", "Name":"Client Authentication Success", "EventType":"Success", "Id":1010, "ActivityId":"0HMQ1GAS6JQOE:00000009", "TimeStamp":"2023-04-20T09:38:15Z", "ProcessId":21000, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.8678||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Start token request validation |url: http://localhost/connect/token|action: 
2023-04-20 16:38:15.9040||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Start resource owner password token request validation |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.0607|20504|WARN|Microsoft.EntityFrameworkCore.Query|Compiling a query which loads related collections for more than one collection navigation either via 'Include' or through projection but no 'QuerySplittingBehavior' has been configured. By default Entity Framework will use 'QuerySplittingBehavior.SingleQuery' which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))' |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.1532||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found profile, openid identity scopes in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.2152|20504|WARN|Microsoft.EntityFrameworkCore.Query|Compiling a query which loads related collections for more than one collection navigation either via 'Include' or through projection but no 'QuerySplittingBehavior' has been configured. By default Entity Framework will use 'QuerySplittingBehavior.SingleQuery' which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))' |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.2943||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  API resources in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.3141|20504|WARN|Microsoft.EntityFrameworkCore.Query|Compiling a query which loads related collections for more than one collection navigation either via 'Include' or through projection but no 'QuerySplittingBehavior' has been configured. By default Entity Framework will use 'QuerySplittingBehavior.SingleQuery' which can potentially result in slow query performance. See https://go.microsoft.com/fwlink/?linkid=2134277 for more information. To identify the query that's triggering this warning call 'ConfigureWarnings(w => w.Throw(RelationalEventId.MultipleCollectionIncludeWarning))' |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.3520||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  scopes in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.3938||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found profile, openid identity scopes in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.4200||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  API resources in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.4487||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  scopes in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.9342||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /connect/token from origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.9615||DEBUG|IdentityServer4.EntityFramework.Services.CorsPolicyService|Origin http://localhost:8087 is allowed: True |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.9615||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CorsPolicyService allowed origin: http://localhost:8087 |url: http://localhost/connect/token|action: 
2023-04-20 16:38:16.9740||DEBUG|IdentityServer4.Hosting.EndpointRouter|Request path /connect/token matched to endpoint type Token |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.0361||DEBUG|IdentityServer4.Hosting.EndpointRouter|Endpoint enabled: Token, successfully created handler: IdentityServer4.Endpoints.TokenEndpoint |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.0428||INFO|IdentityServer4.Hosting.IdentityServerMiddleware|Invoking IdentityServer endpoint: IdentityServer4.Endpoints.TokenEndpoint for /connect/token |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.0428||DEBUG|IdentityServer4.Endpoints.TokenEndpoint|Start token request. |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.0428||DEBUG|IdentityServer4.Validation.ClientSecretValidator|Start client validation |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.0576||DEBUG|IdentityServer4.Validation.BasicAuthenticationSecretParser|Start parsing Basic Authentication secret |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.0576||DEBUG|IdentityServer4.Validation.ISecretsListParser|Parser found secret: BasicAuthenticationSecretParser |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.0576||DEBUG|IdentityServer4.Validation.ISecretsListParser|Secret id found: VPKHCN |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.1673||DEBUG|IdentityServer4.EntityFramework.Stores.ClientStore|VPKHCN found in database: True |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.1802||DEBUG|IdentityServer4.Stores.ValidatingClientStore|client configuration validation for client VPKHCN succeeded. |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.1802||DEBUG|IdentityServer4.Validation.ISecretsListValidator|Secret validator success: HashedSharedSecretValidator |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.1940||DEBUG|IdentityServer4.Validation.ClientSecretValidator|Client validation success |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.1940||INFO|IdentityServer4.Events.DefaultEventService|{"ClientId":"VPKHCN", "AuthenticationMethod":"SharedSecret", "Category":"Authentication", "Name":"Client Authentication Success", "EventType":"Success", "Id":1010, "ActivityId":"0HMQ1GAS6JQOF:00000008", "TimeStamp":"2023-04-20T09:38:17Z", "ProcessId":21000, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.2177||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Start token request validation |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.2320||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Start resource owner password token request validation |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.3480||INFO|IdentityServer4.Events.DefaultEventService|{"Username":"tt_dong", "SubjectId":"ccdf33e3-86c3-48c8-781d-08db3415a1d8", "Endpoint":"Token", "ClientId":"VPKHCN", "Category":"Authentication", "Name":"User Login Success", "EventType":"Success", "Id":1000, "ActivityId":"0HMQ1GAS6JQOE:00000009", "TimeStamp":"2023-04-20T09:38:17Z", "ProcessId":21000, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.3498||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Resource owner password token request validation success. |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.3498||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found profile, openid identity scopes in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.3498||INFO|IdentityServer4.Validation.TokenRequestValidator|Token request validation success, {"ClientId":"VPKHCN", "ClientName":"Phần mềm phục vụ quản lý các nhiệm vụ thuộc các chương trình KH&CN", "GrantType":"password", "Scopes":"offline_access openid profile", "AuthorizationCode":"********", "RefreshToken":"********", "UserName":"tt_dong", "Raw":{"grant_type":"password","username":"tt_dong","password":"***REDACTED***"}} |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.3827||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  API resources in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.4063||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  scopes in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.4279||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found profile, openid identity scopes in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.4279||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  API resources in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.4497||DEBUG|IdentityServer4.EntityFramework.Stores.ResourceStore|Found  scopes in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.4629||DEBUG|IdentityServer4.Services.DefaultClaimsService|Getting claims for access token for client: VPKHCN |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.4629||DEBUG|IdentityServer4.Services.DefaultClaimsService|Getting claims for access token for subject: ccdf33e3-86c3-48c8-781d-08db3415a1d8 |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.5701||INFO|IdentityServer4.Events.DefaultEventService|{"Username":"tt_dong", "SubjectId":"ccdf33e3-86c3-48c8-781d-08db3415a1d8", "Endpoint":"Token", "ClientId":"VPKHCN", "Category":"Authentication", "Name":"User Login Success", "EventType":"Success", "Id":1000, "ActivityId":"0HMQ1GAS6JQOF:00000008", "TimeStamp":"2023-04-20T09:38:17Z", "ProcessId":21000, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.5701||DEBUG|IdentityServer4.Validation.TokenRequestValidator|Resource owner password token request validation success. |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.5701||INFO|IdentityServer4.Validation.TokenRequestValidator|Token request validation success, {"ClientId":"VPKHCN", "ClientName":"Phần mềm phục vụ quản lý các nhiệm vụ thuộc các chương trình KH&CN", "GrantType":"password", "Scopes":"offline_access openid profile", "AuthorizationCode":"********", "RefreshToken":"********", "UserName":"tt_dong", "Raw":{"grant_type":"password","username":"tt_dong","password":"***REDACTED***"}} |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.5853||DEBUG|IdentityServer4.Services.DefaultClaimsService|Getting claims for access token for client: VPKHCN |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.5853||DEBUG|IdentityServer4.Services.DefaultClaimsService|Getting claims for access token for subject: ccdf33e3-86c3-48c8-781d-08db3415a1d8 |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.6605||DEBUG|IdentityServer4.Services.DefaultRefreshTokenService|Creating refresh token |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.6605||DEBUG|IdentityServer4.Services.DefaultRefreshTokenService|Setting an absolute lifetime: 2592000 |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.6605||DEBUG|IdentityServer4.Services.DefaultRefreshTokenService|Creating refresh token |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.6641||DEBUG|IdentityServer4.Services.DefaultRefreshTokenService|Setting an absolute lifetime: 2592000 |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.9211||DEBUG|IdentityServer4.EntityFramework.Stores.PersistedGrantStore|YQ42wcHVWsL7T1Dxi1b/qV9IN10B38cFzAr+7h45pZ4= not found in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:17.9910||DEBUG|IdentityServer4.EntityFramework.Stores.PersistedGrantStore|7MnRIDg1/PE8VmGt0EdoIKQx9l0jJxIZIVqsfN/Ck28= not found in database |url: http://localhost/connect/token|action: 
2023-04-20 16:38:18.4953||INFO|IdentityServer4.Events.DefaultEventService|{"ClientId":"VPKHCN", "ClientName":"Phần mềm phục vụ quản lý các nhiệm vụ thuộc các chương trình KH&CN", "Endpoint":"Token", "SubjectId":"ccdf33e3-86c3-48c8-781d-08db3415a1d8", "Scopes":"offline_access openid profile", "GrantType":"password", "Tokens":[{"TokenType":"refresh_token", "TokenValue":"****8F58"},{"TokenType":"access_token", "TokenValue":"****Exmw"}], "Category":"Token", "Name":"Token Issued Success", "EventType":"Success", "Id":2000, "ActivityId":"0HMQ1GAS6JQOE:00000009", "TimeStamp":"2023-04-20T09:38:18Z", "ProcessId":21000, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-20 16:38:18.4953||INFO|IdentityServer4.Events.DefaultEventService|{"ClientId":"VPKHCN", "ClientName":"Phần mềm phục vụ quản lý các nhiệm vụ thuộc các chương trình KH&CN", "Endpoint":"Token", "SubjectId":"ccdf33e3-86c3-48c8-781d-08db3415a1d8", "Scopes":"offline_access openid profile", "GrantType":"password", "Tokens":[{"TokenType":"refresh_token", "TokenValue":"****2CC9"},{"TokenType":"access_token", "TokenValue":"****Ckuw"}], "Category":"Token", "Name":"Token Issued Success", "EventType":"Success", "Id":2000, "ActivityId":"0HMQ1GAS6JQOF:00000008", "TimeStamp":"2023-04-20T09:38:18Z", "ProcessId":21000, "LocalIpAddress":"::1:5000", "RemoteIpAddress":"::1"} |url: http://localhost/connect/token|action: 
2023-04-20 16:38:18.5083||DEBUG|IdentityServer4.Endpoints.TokenEndpoint|Token request success. |url: http://localhost/connect/token|action: 
2023-04-20 16:38:18.5083||DEBUG|IdentityServer4.Endpoints.TokenEndpoint|Token request success. |url: http://localhost/connect/token|action: 
2023-04-20 16:38:22.8592||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-20 16:38:26.2400||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-20 16:40:35.6813||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/5630be30-38e5-43f6-9446-08db3b012086 from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/5630be30-38e5-43f6-9446-08db3b012086|action: GetById
2023-04-20 16:40:35.7232||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-20 16:40:35.7446||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-20 16:41:51.2727||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/5630be30-38e5-43f6-9446-08db3b012086 from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/5630be30-38e5-43f6-9446-08db3b012086|action: GetById
2023-04-20 16:41:51.3074||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-20 16:41:51.3074||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-20 16:42:13.3670||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-20 16:42:13.5684||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
2023-04-20 16:42:38.9325||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/41198e03-6cd3-46b7-9447-08db3b012086 from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/41198e03-6cd3-46b7-9447-08db3b012086|action: GetById
2023-04-20 16:42:38.9325||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_CONG_VIEC_PHAN_CONG/select from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_CONG_VIEC_PHAN_CONG/select|action: GetSelect
2023-04-20 16:42:38.9460||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-qtht_nguoi_dung/select from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-qtht_nguoi_dung/select|action: GetSelect
2023-04-20 16:45:28.2778||DEBUG|IdentityServer4.Hosting.CorsPolicyProvider|CORS request made for path: /api/link-GC_LICH_HANG_NGAY/ from origin: http://localhost:8087 but was ignored because path was not for an allowed IdentityServer CORS endpoint |url: http://localhost/api/link-GC_LICH_HANG_NGAY/|action: Get
